county,precinct,office,district,party,candidate,election_day,early_voting,mail,votes
Orange,406,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,8
Orange,406,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,58,156,166,380
Orange,407,Shall Judge Meredith Sasso be retained in office ,,,Yes,203,409,435,1047
Orange,407,Shall Judge Meredith Sasso be retained in office ,,,No,49,169,268,486
Orange,407,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,407,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,65,122,110,297
Orange,408,Shall Judge Meredith Sasso be retained in office ,,,Yes,309,622,849,1780
Orange,408,Shall Judge Meredith Sasso be retained in office ,,,No,88,280,368,736
Orange,408,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,408,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,90,151,247,488
Orange,409,Shall Judge Meredith Sasso be retained in office ,,,Yes,367,741,880,1988
Orange,409,Shall Judge Meredith Sasso be retained in office ,,,No,121,312,457,890
Orange,409,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,409,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,121,232,260,613
Orange,410,Shall Judge Meredith Sasso be retained in office ,,,Yes,250,811,878,1939
Orange,410,Shall Judge Meredith Sasso be retained in office ,,,No,92,357,493,942
Orange,410,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,410,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,,,,517
Orange,411,Shall Judge Meredith Sasso be retained in office ,,,Yes,212,688,762,1662
Orange,411,Shall Judge Meredith Sasso be retained in office ,,,No,49,280,382,711
Orange,411,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,3
Orange,411,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,44,189,160,393
Orange,412,Shall Judge Meredith Sasso be retained in office ,,,Yes,269,475,486,1230
Orange,412,Shall Judge Meredith Sasso be retained in office ,,,No,70,236,306,612
Orange,412,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,412,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,53,147,153,353
Orange,413,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,1757
Orange,413,Shall Judge Meredith Sasso be retained in office ,,,No,94,270,425,789
Orange,413,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,6
Orange,413,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,111,170,199,480
Orange,414,Shall Judge Meredith Sasso be retained in office ,,,Yes,475,758,892,2125
Orange,414,Shall Judge Meredith Sasso be retained in office ,,,No,165,316,438,919
Orange,414,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,2
Orange,414,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,119,233,217,569
Orange,415,Shall Judge Meredith Sasso be retained in office ,,,Yes,357,354,315,1026
Orange,415,Shall Judge Meredith Sasso be retained in office ,,,No,116,181,189,486
Orange,415,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,1
Orange,415,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,114,85,92,291
Orange,416,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,16
Orange,416,Shall Judge Meredith Sasso be retained in office ,,,No,,,,6
Orange,416,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,0
Orange,416,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,,,,5
Orange,417,Shall Judge Meredith Sasso be retained in office ,,,Yes,218,889,572,1679
Orange,417,Shall Judge Meredith Sasso be retained in office ,,,No,,,,760
Orange,417,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,3
Orange,417,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,57,194,120,371
Orange,418,Shall Judge Meredith Sasso be retained in office ,,,Yes,178,506,507,1191
Orange,418,Shall Judge Meredith Sasso be retained in office ,,,No,76,204,222,502
Orange,418,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,3
Orange,418,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,59,134,110,303
Orange,419,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,1433
Orange,419,Shall Judge Meredith Sasso be retained in office ,,,No,,,,632
Orange,419,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,1
Orange,419,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,100,103,104,307
Orange,420,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,2567
Orange,420,Shall Judge Meredith Sasso be retained in office ,,,No,140,494,602,1236
Orange,420,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,8
Orange,420,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,108,307,230,645
Orange,421,Shall Judge Meredith Sasso be retained in office ,,,Yes,185,466,643,1294
Orange,421,Shall Judge Meredith Sasso be retained in office ,,,No,71,217,297,585
Orange,421,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,2
Orange,421,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,,,,324
Orange,422,Shall Judge Meredith Sasso be retained in office ,,,Yes,257,702,731,1690
Orange,422,Shall Judge Meredith Sasso be retained in office ,,,No,104,315,418,837
Orange,422,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,14
Orange,422,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,65,191,189,445
Orange,423,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,1542
Orange,423,Shall Judge Meredith Sasso be retained in office ,,,No,80,279,328,687
Orange,423,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,423,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,,,,357
Orange,424,Shall Judge Meredith Sasso be retained in office ,,,Yes,176,724,713,1613
Orange,424,Shall Judge Meredith Sasso be retained in office ,,,No,75,317,329,721
Orange,424,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,2
Orange,424,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,37,224,145,406
Orange,425,Shall Judge Meredith Sasso be retained in office ,,,Yes,219,772,792,1783
Orange,425,Shall Judge Meredith Sasso be retained in office ,,,No,91,337,401,829
Orange,425,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,425,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,55,227,158,440
Orange,426,Shall Judge Meredith Sasso be retained in office ,,,Yes,372,1448,1425,3245
Orange,426,Shall Judge Meredith Sasso be retained in office ,,,No,159,618,774,1551
Orange,426,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,9
Orange,426,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,122,379,262,763
Orange,427,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,2502
Orange,427,Shall Judge Meredith Sasso be retained in office ,,,No,,,,1051
Orange,427,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,427,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,82,267,199,548
Orange,428,Shall Judge Meredith Sasso be retained in office ,,,Yes,205,604,549,1358
Orange,428,Shall Judge Meredith Sasso be retained in office ,,,No,,,,598
Orange,428,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,9
Orange,428,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,,,,333
Orange,429,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,2016
Orange,429,Shall Judge Meredith Sasso be retained in office ,,,No,92,400,414,906
Orange,429,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,2
Orange,429,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,61,238,156,455
Orange,430,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,4343
Orange,430,Shall Judge Meredith Sasso be retained in office ,,,No,,,,1979
Orange,430,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,10
Orange,430,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,225,548,527,1300
Orange,431,Shall Judge Meredith Sasso be retained in office ,,,Yes,351,969,1191,2511
Orange,431,Shall Judge Meredith Sasso be retained in office ,,,No,88,401,630,1119
Orange,431,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,6
Orange,431,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,96,314,368,778
Orange,432,Shall Judge Meredith Sasso be retained in office ,,,Yes,324,709,732,1765
Orange,432,Shall Judge Meredith Sasso be retained in office ,,,No,116,311,364,791
Orange,432,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,2
Orange,432,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,103,178,164,445
Orange,433,Shall Judge Meredith Sasso be retained in office ,,,Yes,751,1046,1141,2938
Orange,433,Shall Judge Meredith Sasso be retained in office ,,,No,220,415,603,1238
Orange,433,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,7
Orange,433,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,220,348,297,865
Orange,434,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,12
Orange,434,Shall Judge Meredith Sasso be retained in office ,,,No,,,,7
Orange,434,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,0
Orange,434,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,,,,6
Orange,435,Shall Judge Meredith Sasso be retained in office ,,,Yes,270,756,637,1663
Orange,435,Shall Judge Meredith Sasso be retained in office ,,,No,82,364,428,874
Orange,435,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,6
Orange,435,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,80,223,142,445
Orange,436,Shall Judge Meredith Sasso be retained in office ,,,Yes,268,472,539,1279
Orange,436,Shall Judge Meredith Sasso be retained in office ,,,No,89,199,281,569
Orange,436,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,2
Orange,436,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,80,109,124,313
Orange,437,Shall Judge Meredith Sasso be retained in office ,,,Yes,404,683,716,1803
Orange,437,Shall Judge Meredith Sasso be retained in office ,,,No,129,294,420,843
Orange,437,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,2
Orange,437,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,98,182,188,468
Orange,438,Shall Judge Meredith Sasso be retained in office ,,,Yes,244,955,916,2115
Orange,438,Shall Judge Meredith Sasso be retained in office ,,,No,74,440,497,1011
Orange,438,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,1
Orange,438,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,83,205,212,500
Orange,439,Shall Judge Meredith Sasso be retained in office ,,,Yes,275,660,564,1499
Orange,439,Shall Judge Meredith Sasso be retained in office ,,,No,87,291,354,732
Orange,439,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,439,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,,,,405
Orange,440,Shall Judge Meredith Sasso be retained in office ,,,Yes,638,1063,1049,2750
Orange,440,Shall Judge Meredith Sasso be retained in office ,,,No,,,,1248
Orange,440,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,3
Orange,440,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,194,290,264,748
Orange,441,Shall Judge Meredith Sasso be retained in office ,,,Yes,135,463,396,994
Orange,441,Shall Judge Meredith Sasso be retained in office ,,,No,46,194,225,465
Orange,441,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,2
Orange,441,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,30,137,112,279
Orange,501,Shall Judge Meredith Sasso be retained in office ,,,Yes,234,649,839,1722
Orange,501,Shall Judge Meredith Sasso be retained in office ,,,No,,,,1010
Orange,501,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,7
Orange,501,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,,,,682
Orange,502,Shall Judge Meredith Sasso be retained in office ,,,Yes,310,690,804,1804
Orange,502,Shall Judge Meredith Sasso be retained in office ,,,No,,,,1413
Orange,502,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,502,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,136,259,293,688
Orange,503,Shall Judge Meredith Sasso be retained in office ,,,Yes,176,363,365,904
Orange,503,Shall Judge Meredith Sasso be retained in office ,,,No,86,272,337,695
Orange,503,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,3
Orange,503,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,85,164,155,404
Orange,504,Shall Judge Meredith Sasso be retained in office ,,,Yes,166,361,395,922
Orange,504,Shall Judge Meredith Sasso be retained in office ,,,No,63,138,234,435
Orange,504,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,3
Orange,504,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,68,106,133,307
Orange,505,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,1021
Orange,505,Shall Judge Meredith Sasso be retained in office ,,,No,37,285,375,697
Orange,505,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,3
Orange,505,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,41,163,141,345
Orange,506,Shall Judge Meredith Sasso be retained in office ,,,Yes,240,555,277,1072
Orange,506,Shall Judge Meredith Sasso be retained in office ,,,No,81,228,173,482
Orange,506,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,3
Orange,506,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,74,170,79,323
Orange,507,Shall Judge Meredith Sasso be retained in office ,,,Yes,205,452,428,1085
Orange,507,Shall Judge Meredith Sasso be retained in office ,,,No,63,185,286,534
Orange,507,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,1
Orange,507,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,95,155,182,432
Orange,508,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,1648
Orange,508,Shall Judge Meredith Sasso be retained in office ,,,No,112,350,468,930
Orange,508,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,4
Orange,508,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,113,225,272,610
Orange,509,Shall Judge Meredith Sasso be retained in office ,,,Yes,237,415,529,1181
Orange,509,Shall Judge Meredith Sasso be retained in office ,,,No,81,247,318,646
Orange,509,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,4
Orange,509,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,106,162,199,467
Orange,510,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,1175
Orange,510,Shall Judge Meredith Sasso be retained in office ,,,No,,,,659
Orange,510,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,3
Orange,510,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,97,179,150,426
Orange,511,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,1134
Orange,511,Shall Judge Meredith Sasso be retained in office ,,,No,73,218,311,602
Orange,511,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,2
Orange,511,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,101,186,161,448
Orange,512,Shall Judge Meredith Sasso be retained in office ,,,Yes,206,501,582,1289
Orange,512,Shall Judge Meredith Sasso be retained in office ,,,No,95,277,374,746
Orange,512,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,2
Orange,512,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,89,190,207,486
Orange,513,Shall Judge Meredith Sasso be retained in office ,,,Yes,,,,946
Orange,513,Shall Judge Meredith Sasso be retained in office ,,,No,,,,442
Orange,513,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,513,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,,,,350
Orange,514,Shall Judge Meredith Sasso be retained in office ,,,Yes,310,694,755,1759
Orange,514,Shall Judge Meredith Sasso be retained in office ,,,No,110,341,423,874
Orange,514,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,4
Orange,514,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,89,244,248,581
Orange,515,Shall Judge Meredith Sasso be retained in office ,,,Yes,487,761,894,2142
Orange,515,Shall Judge Meredith Sasso be retained in office ,,,No,158,335,470,963
Orange,515,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,5
Orange,515,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,176,222,388,786
Orange,516,Shall Judge Meredith Sasso be retained in office ,,,Yes,163,324,318,805
Orange,516,Shall Judge Meredith Sasso be retained in office ,,,No,56,115,183,354
Orange,516,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,3
Orange,516,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,78,94,120,292
Orange,517,Shall Judge Meredith Sasso be retained in office ,,,Yes,255,580,937,1772
Orange,517,Shall Judge Meredith Sasso be retained in office ,,,No,75,244,463,782
Orange,517,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,3
Orange,517,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,112,214,367,693
Orange,518,Shall Judge Meredith Sasso be retained in office ,,,Yes,141,287,347,775
Orange,518,Shall Judge Meredith Sasso be retained in office ,,,No,47,92,149,288
Orange,518,Shall Judge Meredith Sasso be retained in office ,,,OVER VOTES,,,,2
Orange,518,Shall Judge Meredith Sasso be retained in office ,,,UNDER VOTES,51,82,123,256
